id,image_id,user_id,"created_at","updated_at"
1312,1312,192,"2018-09-25 21:18:42","2018-09-25 21:18:42"
1313,1313,192,"2018-09-25 21:23:50","2018-09-25 21:23:50"
1314,1314,88,"2018-09-26 02:14:50","2018-09-26 02:14:50"
1315,1315,88,"2018-09-26 02:17:40","2018-09-26 02:17:40"
1316,1316,88,"2018-09-26 13:59:30","2018-09-26 13:59:30"
1317,1317,88,"2018-09-26 14:01:41","2018-09-26 14:01:41"
1318,1318,88,"2018-09-26 14:04:27","2018-09-26 14:04:27"
1319,1319,88,"2018-09-26 14:06:43","2018-09-26 14:06:43"
1320,1320,88,"2018-09-26 14:07:24","2018-09-26 14:07:24"
1321,1321,219,"2018-09-27 15:42:36","2018-09-27 15:42:36"
1322,1322,699,"2018-09-27 16:39:51","2018-09-27 16:39:51"
1323,1323,699,"2018-09-27 16:45:00","2018-09-27 16:45:00"
1324,1324,699,"2018-09-27 16:47:50","2018-09-27 16:47:50"
1325,1325,699,"2018-09-27 16:51:39","2018-09-27 16:51:39"
1326,1326,167,"2018-09-27 17:43:27","2018-09-27 17:43:27"
1327,1327,471,"2018-09-27 19:29:39","2018-09-27 19:29:39"
1328,1328,471,"2018-09-27 19:30:52","2018-09-27 19:30:52"
1329,1329,471,"2018-09-27 19:58:35","2018-09-27 19:58:35"
1330,1330,471,"2018-09-27 20:00:31","2018-09-27 20:00:31"
1331,1331,471,"2018-09-27 20:01:43","2018-09-27 20:01:43"
1332,1332,471,"2018-09-27 20:03:34","2018-09-27 20:03:34"
1333,1333,471,"2018-09-27 20:04:34","2018-09-27 20:04:34"
1334,1334,192,"2018-09-28 16:40:08","2018-09-28 16:40:08"
1335,1335,192,"2018-09-28 16:54:39","2018-09-28 16:54:39"
1336,1336,698,"2018-09-28 21:13:21","2018-09-28 21:13:21"
1337,1337,607,"2018-09-30 01:41:37","2018-09-30 01:41:37"
1338,1338,607,"2018-09-30 01:46:19","2018-09-30 01:46:19"
1339,1339,607,"2018-09-30 01:47:37","2018-09-30 01:47:37"
1340,1340,607,"2018-09-30 03:17:31","2018-09-30 03:17:31"
1341,1341,607,"2018-09-30 04:07:08","2018-09-30 04:07:08"
1342,1342,607,"2018-09-30 06:27:59","2018-09-30 06:27:59"
1343,1343,547,"2018-10-01 23:32:44","2018-10-01 23:32:44"
1344,1344,597,"2018-10-01 23:50:36","2018-10-01 23:50:36"
1345,1345,597,"2018-10-01 23:53:04","2018-10-01 23:53:04"
1346,1346,192,"2018-10-02 22:51:36","2018-10-02 22:51:36"
1347,1347,192,"2018-10-02 23:02:50","2018-10-02 23:02:50"
1348,1348,192,"2018-10-02 23:06:57","2018-10-02 23:06:57"
1349,1349,219,"2018-10-03 23:04:47","2018-10-03 23:04:47"
1350,1350,219,"2018-10-03 23:20:46","2018-10-03 23:20:46"
1351,1351,219,"2018-10-04 18:03:13","2018-10-04 18:03:13"
1352,1352,219,"2018-10-04 18:14:39","2018-10-04 18:14:39"
1353,1353,219,"2018-10-04 18:15:48","2018-10-04 18:15:48"
1354,1354,219,"2018-10-04 18:27:28","2018-10-04 18:27:28"
1355,1355,219,"2018-10-04 18:37:02","2018-10-04 18:37:02"
1356,1356,219,"2018-10-04 18:39:15","2018-10-04 18:39:15"
1357,1357,219,"2018-10-04 18:44:51","2018-10-04 18:44:51"
1358,1358,219,"2018-10-04 19:32:50","2018-10-04 19:32:50"
1359,1359,219,"2018-10-04 19:36:15","2018-10-04 19:36:15"
1360,1360,219,"2018-10-04 19:43:12","2018-10-04 19:43:12"
1361,1361,219,"2018-10-04 19:44:45","2018-10-04 19:44:45"
1362,1362,219,"2018-10-04 19:48:11","2018-10-04 19:48:11"
1363,1363,219,"2018-10-04 20:08:37","2018-10-04 20:08:37"
1364,1364,219,"2018-10-04 20:09:38","2018-10-04 20:09:38"
1365,1365,219,"2018-10-04 20:15:10","2018-10-04 20:15:10"
1366,1366,219,"2018-10-04 20:17:02","2018-10-04 20:17:02"
1367,1367,219,"2018-10-04 20:18:36","2018-10-04 20:18:36"
1368,1368,219,"2018-10-04 21:29:15","2018-10-04 21:29:15"
1369,1369,219,"2018-10-04 22:11:00","2018-10-04 22:11:00"
1370,1370,219,"2018-10-04 23:11:26","2018-10-04 23:11:26"
1371,1371,219,"2018-10-04 23:24:47","2018-10-04 23:24:47"
1372,1372,219,"2018-10-05 14:20:43","2018-10-05 14:20:43"
1373,1373,209,"2018-10-05 18:12:14","2018-10-05 18:12:14"
1374,1374,433,"2018-10-08 15:24:22","2018-10-08 15:24:22"
1375,1375,433,"2018-10-08 15:37:16","2018-10-08 15:37:16"
1376,1376,88,"2018-10-09 10:33:49","2018-10-09 10:33:49"
1377,1377,88,"2018-10-09 10:36:41","2018-10-09 10:36:41"
1378,1378,32,"2018-10-09 20:53:38","2018-10-09 20:53:38"
1379,1379,32,"2018-10-10 01:38:57","2018-10-10 01:38:57"
1380,1380,32,"2018-10-10 01:39:46","2018-10-10 01:39:46"
1381,1381,178,"2018-10-10 19:30:26","2018-10-10 19:30:26"
1382,1382,498,"2018-10-10 19:52:29","2018-10-10 19:52:29"
1383,1383,498,"2018-10-10 19:53:55","2018-10-10 19:53:55"
1384,1384,498,"2018-10-11 14:51:05","2018-10-11 14:51:05"
1385,1385,498,"2018-10-11 14:54:16","2018-10-11 14:54:16"
1386,1386,498,"2018-10-11 14:57:04","2018-10-11 14:57:04"
1387,1387,498,"2018-10-11 15:00:25","2018-10-11 15:00:25"
1388,1388,498,"2018-10-11 15:17:25","2018-10-11 15:17:25"
1389,1389,498,"2018-10-11 15:18:47","2018-10-11 15:18:47"
1390,1390,29,"2018-10-11 18:31:27","2018-10-11 18:31:27"
1391,1391,29,"2018-10-11 18:33:06","2018-10-11 18:33:06"
1392,1392,29,"2018-10-11 19:07:44","2018-10-11 19:07:44"
1393,1393,498,"2018-10-12 13:27:55","2018-10-12 13:27:55"
1394,1394,498,"2018-10-12 14:21:24","2018-10-12 14:21:24"
1395,1395,498,"2018-10-12 14:23:04","2018-10-12 14:23:04"
1396,1396,687,"2018-10-15 15:27:52","2018-10-15 15:27:52"
1397,1397,687,"2018-10-15 15:28:37","2018-10-15 15:28:37"
1398,1398,687,"2018-10-15 15:28:50","2018-10-15 15:28:50"
1399,1399,687,"2018-10-15 15:29:20","2018-10-15 15:29:20"
1400,1400,687,"2018-10-15 15:29:42","2018-10-15 15:29:42"
1401,1401,687,"2018-10-15 15:30:08","2018-10-15 15:30:08"
1402,1402,687,"2018-10-15 15:30:26","2018-10-15 15:30:26"
1403,1403,687,"2018-10-15 15:30:53","2018-10-15 15:30:53"
1404,1404,687,"2018-10-15 15:31:11","2018-10-15 15:31:11"
1405,1405,239,"2018-10-15 19:26:33","2018-10-15 19:26:33"
1406,1406,239,"2018-10-15 19:28:06","2018-10-15 19:28:06"
1407,1407,239,"2018-10-15 19:30:10","2018-10-15 19:30:10"
1408,1408,16,"2018-10-15 20:52:04","2018-10-15 20:52:04"
1409,1409,16,"2018-10-15 20:53:47","2018-10-15 20:53:47"
1410,1410,405,"2018-10-16 17:01:07","2018-10-16 17:01:07"
1411,1411,405,"2018-10-16 17:16:25","2018-10-16 17:16:25"
1412,1412,405,"2018-10-16 17:21:36","2018-10-16 17:21:36"
1413,1413,405,"2018-10-16 17:22:34","2018-10-16 17:22:34"
1414,1414,405,"2018-10-16 17:23:43","2018-10-16 17:23:43"
1415,1415,498,"2018-10-16 20:01:31","2018-10-16 20:01:31"
1416,1416,498,"2018-10-16 20:03:37","2018-10-16 20:03:37"
1417,1417,498,"2018-10-16 20:04:51","2018-10-16 20:04:51"
1418,1418,498,"2018-10-16 20:05:42","2018-10-16 20:05:42"
1419,1419,498,"2018-10-16 20:08:14","2018-10-16 20:08:14"
1420,1420,498,"2018-10-16 20:10:22","2018-10-16 20:10:22"
1421,1421,498,"2018-10-16 20:36:26","2018-10-16 20:36:26"
1422,1422,16,"2018-10-16 20:52:23","2018-10-16 20:52:23"
1423,1423,16,"2018-10-16 20:54:57","2018-10-16 20:54:57"
1424,1424,626,"2018-10-17 23:30:56","2018-10-17 23:30:56"
1425,1425,626,"2018-10-17 23:34:37","2018-10-17 23:34:37"
1426,1426,626,"2018-10-17 23:38:23","2018-10-17 23:38:23"
1427,1427,626,"2018-10-17 23:40:16","2018-10-17 23:40:16"
1428,1428,626,"2018-10-17 23:42:11","2018-10-17 23:42:11"
1429,1429,626,"2018-10-17 23:44:23","2018-10-17 23:44:23"
1430,1430,184,"2018-10-18 13:12:54","2018-10-18 13:12:54"
1431,1431,184,"2018-10-18 13:13:38","2018-10-18 13:13:38"
1432,1432,184,"2018-10-18 13:14:25","2018-10-18 13:14:25"
1433,1433,184,"2018-10-18 13:35:27","2018-10-18 13:35:27"
1434,1434,184,"2018-10-18 13:37:10","2018-10-18 13:37:10"
1435,1435,184,"2018-10-18 13:38:00","2018-10-18 13:38:00"
1436,1436,626,"2018-10-18 18:14:45","2018-10-18 18:14:45"
1437,1437,513,"2018-10-18 18:36:34","2018-10-18 18:36:34"
1438,1438,239,"2018-10-18 19:31:25","2018-10-18 19:31:25"
1439,1439,471,"2018-10-18 21:36:34","2018-10-18 21:36:34"
1440,1440,471,"2018-10-18 21:38:47","2018-10-18 21:38:47"
1441,1441,708,"2018-10-18 22:38:40","2018-10-18 22:38:40"
1442,1442,498,"2018-10-19 13:39:29","2018-10-19 13:39:29"
1443,1443,498,"2018-10-19 13:50:56","2018-10-19 13:50:56"
1444,1444,498,"2018-10-19 14:08:32","2018-10-19 14:08:32"
1445,1445,498,"2018-10-19 14:10:37","2018-10-19 14:10:37"
1446,1446,498,"2018-10-19 15:05:06","2018-10-19 15:05:06"
1447,1447,498,"2018-10-19 15:07:17","2018-10-19 15:07:17"
1448,1448,498,"2018-10-19 15:39:44","2018-10-19 15:39:44"
1449,1449,498,"2018-10-19 15:40:28","2018-10-19 15:40:28"
1450,1450,184,"2018-10-23 13:04:29","2018-10-23 13:04:29"
1451,1451,571,"2018-10-24 15:37:24","2018-10-24 15:37:24"
1452,1452,571,"2018-10-24 18:21:48","2018-10-24 18:21:48"
1453,1453,571,"2018-10-24 18:23:17","2018-10-24 18:23:17"
1454,1454,571,"2018-10-24 18:35:44","2018-10-24 18:35:44"
1455,1455,571,"2018-10-24 18:48:33","2018-10-24 18:48:33"
1456,1456,571,"2018-10-24 18:51:18","2018-10-24 18:51:18"
1457,1457,571,"2018-10-24 18:53:07","2018-10-24 18:53:07"
1458,1458,706,"2018-10-25 23:59:09","2018-10-25 23:59:09"
1459,1459,687,"2018-10-26 01:01:34","2018-10-26 01:01:34"
1460,1460,687,"2018-10-26 01:25:13","2018-10-26 01:25:13"
1461,1461,687,"2018-10-26 01:25:53","2018-10-26 01:25:53"
1462,1462,489,"2018-10-26 17:52:04","2018-10-26 17:52:04"
1463,1463,201,"2018-10-28 22:38:47","2018-10-28 22:38:47"
1464,1464,201,"2018-10-28 22:40:32","2018-10-28 22:40:32"
1465,1465,201,"2018-10-28 22:41:15","2018-10-28 22:41:15"
1466,1466,201,"2018-10-29 14:59:07","2018-10-29 14:59:07"
1467,1467,201,"2018-10-29 15:00:42","2018-10-29 15:00:42"
1468,1468,30,"2018-11-02 23:11:41","2018-11-02 23:11:41"
1469,1469,30,"2018-11-02 23:15:05","2018-11-02 23:15:05"
1470,1470,30,"2018-11-02 23:16:54","2018-11-02 23:16:54"
1471,1471,670,"2018-11-05 08:24:00","2018-11-05 08:24:00"
1472,1472,670,"2018-11-05 08:24:21","2018-11-05 08:24:21"
1473,1473,274,"2018-11-05 17:18:37","2018-11-05 17:18:37"
1474,1474,457,"2018-11-06 21:11:15","2018-11-06 21:11:15"
1475,1475,457,"2018-11-06 22:30:38","2018-11-06 22:30:38"
1476,1476,457,"2018-11-06 22:37:25","2018-11-06 22:37:25"
1477,1477,457,"2018-11-06 22:39:06","2018-11-06 22:39:06"
1478,1478,457,"2018-11-06 22:41:13","2018-11-06 22:41:13"
1479,1479,457,"2018-11-06 22:44:23","2018-11-06 22:44:23"
1480,1480,457,"2018-11-06 22:49:04","2018-11-06 22:49:04"
1481,1481,457,"2018-11-06 23:34:03","2018-11-06 23:34:03"
1482,1482,457,"2018-11-06 23:41:37","2018-11-06 23:41:37"
1483,1483,687,"2018-11-07 03:33:33","2018-11-07 03:33:33"
1484,1484,687,"2018-11-07 03:33:53","2018-11-07 03:33:53"
1485,1485,687,"2018-11-07 03:34:09","2018-11-07 03:34:09"
1486,1486,687,"2018-11-07 03:34:27","2018-11-07 03:34:27"
1487,1487,264,"2018-11-12 15:35:24","2018-11-12 15:35:24"
1488,1488,727,"2018-11-13 20:58:18","2018-11-13 20:58:18"
1489,1489,727,"2018-11-13 21:00:19","2018-11-13 21:00:19"
1490,1490,727,"2018-11-13 21:11:35","2018-11-13 21:11:35"
1491,1491,537,"2018-11-15 20:57:20","2018-11-15 20:57:20"
1492,1492,537,"2018-11-15 20:58:31","2018-11-15 20:58:31"
1493,1493,537,"2018-11-15 21:00:07","2018-11-15 21:00:07"
1494,1494,537,"2018-11-15 21:00:11","2018-11-15 21:00:11"
1495,1495,537,"2018-11-15 21:00:32","2018-11-15 21:00:32"
1496,1496,537,"2018-11-15 21:01:18","2018-11-15 21:01:18"
1497,1497,537,"2018-11-15 21:02:15","2018-11-15 21:02:15"
1498,1498,537,"2018-11-15 21:02:27","2018-11-15 21:02:27"
1499,1499,537,"2018-11-15 21:04:16","2018-11-15 21:04:16"
1500,1500,537,"2018-11-15 21:06:12","2018-11-15 21:06:12"
1501,1501,71,"2018-11-15 21:09:36","2018-11-15 21:09:36"
1502,1502,414,"2018-11-16 21:46:58","2018-11-16 21:46:58"
1503,1503,687,"2018-11-19 03:27:57","2018-11-19 03:27:57"
1504,1504,687,"2018-11-19 03:28:15","2018-11-19 03:28:15"
1505,1505,687,"2018-11-19 03:28:51","2018-11-19 03:28:51"
1506,1506,687,"2018-11-19 03:29:22","2018-11-19 03:29:22"
1507,1507,530,"2018-11-20 17:42:49","2018-11-20 17:42:49"
1508,1508,530,"2018-11-20 17:52:25","2018-11-20 17:52:25"
1509,1509,751,"2018-11-20 19:50:17","2018-11-20 19:50:17"
1510,1510,2,"2018-11-26 15:13:23","2018-11-26 15:13:23"
1511,1511,9,"2018-11-26 23:36:45","2018-11-26 23:36:45"
1512,1512,9,"2018-11-26 23:37:58","2018-11-26 23:37:58"
1513,1513,2,"2018-11-26 23:42:40","2018-11-26 23:42:40"
1514,1514,2,"2018-11-26 23:45:52","2018-11-26 23:45:52"
1515,1515,2,"2018-11-26 23:49:48","2018-11-26 23:49:48"
1516,1516,495,"2018-11-27 14:44:21","2018-11-27 14:44:21"
1517,1517,2,"2018-11-27 18:00:11","2018-11-27 18:00:11"
1518,1518,495,"2018-11-27 20:50:04","2018-11-27 20:50:04"
1519,1519,699,"2018-11-28 01:39:09","2018-11-28 01:39:09"
1520,1520,699,"2018-11-28 02:43:57","2018-11-28 02:43:57"
1521,1521,699,"2018-11-28 02:45:49","2018-11-28 02:45:49"
1522,1522,699,"2018-11-28 02:47:46","2018-11-28 02:47:46"
1523,1523,699,"2018-11-28 02:50:50","2018-11-28 02:50:50"
1524,1524,699,"2018-11-28 03:09:41","2018-11-28 03:09:41"
1525,1525,699,"2018-11-28 03:10:26","2018-11-28 03:10:26"
1526,1526,699,"2018-11-28 03:13:27","2018-11-28 03:13:27"
1527,1527,699,"2018-11-28 03:14:50","2018-11-28 03:14:50"
1528,1528,699,"2018-11-28 03:19:31","2018-11-28 03:19:31"
1529,1529,32,"2018-11-29 02:54:59","2018-11-29 02:54:59"
1530,1530,32,"2018-11-29 02:55:04","2018-11-29 02:55:04"
1531,1531,9,"2018-11-29 21:57:41","2018-11-29 21:57:41"
1532,1532,9,"2018-11-29 21:59:15","2018-11-29 21:59:15"
1533,1533,9,"2018-11-30 21:26:39","2018-11-30 21:26:39"
1534,1534,9,"2018-11-30 21:29:00","2018-11-30 21:29:00"
1535,1535,192,"2018-11-30 22:52:22","2018-11-30 22:52:22"
1536,1536,751,"2018-12-03 16:16:07","2018-12-03 16:16:07"
1537,1537,738,"2018-12-03 20:00:04","2018-12-03 20:00:04"
1538,1538,764,"2018-12-05 18:06:54","2018-12-05 18:06:54"
1539,1539,764,"2018-12-05 18:08:32","2018-12-05 18:08:32"
1540,1540,287,"2018-12-05 22:19:38","2018-12-05 22:19:38"
1541,1541,287,"2018-12-05 22:20:16","2018-12-05 22:20:16"
1542,1542,287,"2018-12-05 22:22:00","2018-12-05 22:22:00"
1543,1543,9,"2018-12-07 21:54:27","2018-12-07 21:54:27"
1544,1544,687,"2018-12-08 01:41:36","2018-12-08 01:41:36"
1545,1545,687,"2018-12-08 01:41:47","2018-12-08 01:41:47"
1546,1546,687,"2018-12-08 01:41:58","2018-12-08 01:41:58"
1547,1547,687,"2018-12-08 01:42:08","2018-12-08 01:42:08"
1548,1548,687,"2018-12-08 01:48:34","2018-12-08 01:48:34"
1549,1549,773,"2018-12-12 22:40:34","2018-12-12 22:40:34"
1550,1550,241,"2018-12-13 18:32:39","2018-12-13 18:32:39"
1551,1551,274,"2018-12-19 13:55:47","2018-12-19 13:55:47"
1552,1552,274,"2018-12-19 13:58:00","2018-12-19 13:58:00"
1553,1553,774,"2018-12-19 21:00:54","2018-12-19 21:00:54"
1554,1554,774,"2018-12-19 23:27:31","2018-12-19 23:27:31"
1555,1555,674,"2018-12-31 02:07:26","2018-12-31 02:07:26"
1556,1556,234,"2019-01-08 20:20:15","2019-01-08 20:20:15"
1557,1557,172,"2019-01-09 13:00:48","2019-01-09 13:00:48"
1558,1558,172,"2019-01-09 14:40:23","2019-01-09 14:40:23"
1559,1559,172,"2019-01-09 14:43:02","2019-01-09 14:43:02"
1560,1560,172,"2019-01-09 14:44:14","2019-01-09 14:44:14"
1561,1561,172,"2019-01-09 14:49:10","2019-01-09 14:49:10"
1562,1562,771,"2019-01-14 17:41:33","2019-01-14 17:41:33"
1563,1563,698,"2019-01-15 01:24:42","2019-01-15 01:24:42"
1564,1564,653,"2019-01-16 18:40:27","2019-01-16 18:40:27"
1565,1565,2,"2019-01-17 19:17:10","2019-01-17 19:17:10"
1566,1566,644,"2019-01-17 20:20:57","2019-01-17 20:20:57"
1567,1567,644,"2019-01-17 21:26:52","2019-01-17 21:26:52"
1568,1568,40,"2019-01-18 15:40:13","2019-01-18 15:40:13"
1569,1569,87,"2019-01-22 18:05:44","2019-01-22 18:05:44"
1570,1570,141,"2019-01-22 22:53:18","2019-01-22 22:53:18"
1571,1571,221,"2019-01-23 00:24:23","2019-01-23 00:24:23"
1572,1572,221,"2019-01-23 00:25:20","2019-01-23 00:25:20"
1573,1573,221,"2019-01-23 00:26:57","2019-01-23 00:26:57"
1574,1574,213,"2019-01-23 12:54:10","2019-01-23 12:54:10"
1575,1575,213,"2019-01-23 12:54:38","2019-01-23 12:54:38"
1576,1576,213,"2019-01-23 13:01:36","2019-01-23 13:01:36"
1577,1577,213,"2019-01-23 18:21:38","2019-01-23 18:21:38"
1578,1578,213,"2019-01-23 18:34:50","2019-01-23 18:34:50"
1579,1579,213,"2019-01-23 18:39:22","2019-01-23 18:39:22"
1580,1580,782,"2019-01-24 16:35:36","2019-01-24 16:35:36"
1581,1581,782,"2019-01-24 16:36:03","2019-01-24 16:36:03"
1582,1582,185,"2019-01-24 16:53:43","2019-01-24 16:53:43"
1583,1583,626,"2019-01-24 20:47:25","2019-01-24 20:47:25"
1584,1584,778,"2019-01-24 21:08:14","2019-01-24 21:08:14"
1585,1585,778,"2019-01-24 21:17:56","2019-01-24 21:17:56"
1586,1586,626,"2019-01-25 03:48:44","2019-01-25 03:48:44"
1587,1587,626,"2019-01-25 03:51:21","2019-01-25 03:51:21"
1588,1588,796,"2019-01-28 21:55:42","2019-01-28 21:55:42"
1589,1589,794,"2019-01-28 21:57:54","2019-01-28 21:57:54"
1590,1590,795,"2019-01-28 22:06:56","2019-01-28 22:06:56"
1591,1591,790,"2019-01-28 22:46:40","2019-01-28 22:46:40"
1592,1592,214,"2019-01-28 23:24:04","2019-01-28 23:24:04"
1593,1593,214,"2019-01-28 23:37:22","2019-01-28 23:37:22"
1594,1594,626,"2019-01-29 00:50:22","2019-01-29 00:50:22"
1595,1595,164,"2019-01-29 18:01:07","2019-01-29 18:01:07"
1596,1596,796,"2019-01-29 18:57:07","2019-01-29 18:57:07"
1597,1597,270,"2019-01-29 21:08:28","2019-01-29 21:08:28"
1598,1598,414,"2019-01-30 00:37:42","2019-01-30 00:37:42"
1599,1599,414,"2019-01-30 00:49:49","2019-01-30 00:49:49"
1600,1600,29,"2019-01-30 16:16:47","2019-01-30 16:16:47"
1601,1601,39,"2019-01-31 14:47:41","2019-01-31 14:47:41"
1602,1602,39,"2019-01-31 14:51:09","2019-01-31 14:51:09"
1603,1603,39,"2019-01-31 15:54:24","2019-01-31 15:54:24"
1604,1604,39,"2019-01-31 15:55:01","2019-01-31 15:55:01"
1605,1605,641,"2019-02-04 21:16:57","2019-02-04 21:16:57"
1606,1606,791,"2019-02-06 17:32:05","2019-02-06 17:32:05"
1607,1607,270,"2019-02-06 19:28:34","2019-02-06 19:28:34"
1608,1608,270,"2019-02-06 19:55:13","2019-02-06 19:55:13"
1609,1609,270,"2019-02-06 19:58:50","2019-02-06 19:58:50"
1610,1610,270,"2019-02-06 20:50:00","2019-02-06 20:50:00"
1611,1611,751,"2019-02-07 15:48:45","2019-02-07 15:48:45"
1612,1612,751,"2019-02-07 15:55:33","2019-02-07 15:55:33"
1613,1613,778,"2019-02-07 19:22:25","2019-02-07 19:22:25"
1614,1614,778,"2019-02-07 19:22:56","2019-02-07 19:22:56"
1615,1615,778,"2019-02-07 19:26:39","2019-02-07 19:26:39"
1616,1616,778,"2019-02-07 19:41:04","2019-02-07 19:41:04"
1617,1617,778,"2019-02-07 19:59:49","2019-02-07 19:59:49"
1618,1618,16,"2019-02-08 07:12:29","2019-02-08 07:12:29"
1619,1619,436,"2019-02-11 16:37:50","2019-02-11 16:37:50"
1620,1620,803,"2019-02-11 22:43:54","2019-02-11 22:43:54"
1621,1621,803,"2019-02-11 22:47:59","2019-02-11 22:47:59"
1622,1622,803,"2019-02-11 22:48:44","2019-02-11 22:48:44"
1623,1623,755,"2019-02-12 00:31:22","2019-02-12 00:31:22"
1624,1624,803,"2019-02-12 03:02:42","2019-02-12 03:02:42"
1625,1625,803,"2019-02-12 03:09:45","2019-02-12 03:09:45"
1626,1626,803,"2019-02-12 03:10:46","2019-02-12 03:10:46"
1627,1627,803,"2019-02-12 03:16:02","2019-02-12 03:16:02"
1628,1628,751,"2019-02-12 20:55:24","2019-02-12 20:55:24"
1629,1629,751,"2019-02-12 20:55:54","2019-02-12 20:55:54"
1630,1630,751,"2019-02-12 20:58:03","2019-02-12 20:58:03"
1631,1631,751,"2019-02-12 20:59:21","2019-02-12 20:59:21"
1632,1632,751,"2019-02-12 21:01:44","2019-02-12 21:01:44"
1633,1633,724,"2019-02-12 22:28:04","2019-02-12 22:28:04"
1634,1634,724,"2019-02-12 22:30:03","2019-02-12 22:30:03"
1635,1635,724,"2019-02-12 22:41:13","2019-02-12 22:41:13"
1636,1636,724,"2019-02-12 22:44:10","2019-02-12 22:44:10"
1637,1637,764,"2019-02-13 15:01:10","2019-02-13 15:01:10"
1638,1638,772,"2019-02-16 22:08:52","2019-02-16 22:08:52"
1639,1639,772,"2019-02-19 17:22:42","2019-02-19 17:22:42"
1640,1640,760,"2019-02-19 19:43:21","2019-02-19 19:43:21"
1641,1641,760,"2019-02-19 20:15:13","2019-02-19 20:15:13"
1642,1642,760,"2019-02-19 20:16:32","2019-02-19 20:16:32"
1643,1643,760,"2019-02-19 20:20:22","2019-02-19 20:20:22"
1644,1644,111,"2019-02-20 23:41:06","2019-02-20 23:41:06"
1645,1645,111,"2019-02-20 23:45:49","2019-02-20 23:45:49"
1646,1646,803,"2019-02-22 23:05:31","2019-02-22 23:05:31"
1647,1647,771,"2019-02-25 18:36:00","2019-02-25 18:36:00"
1648,1648,498,"2019-02-25 21:53:08","2019-02-25 21:53:08"
1649,1649,498,"2019-02-25 21:54:17","2019-02-25 21:54:17"
1650,1650,498,"2019-02-25 21:54:56","2019-02-25 21:54:56"
1651,1651,213,"2019-02-26 00:22:48","2019-02-26 00:22:48"
1652,1652,213,"2019-02-26 00:26:23","2019-02-26 00:26:23"
1653,1653,213,"2019-02-26 00:27:24","2019-02-26 00:27:24"
1654,1654,213,"2019-02-26 00:28:58","2019-02-26 00:28:58"
1655,1655,267,"2019-02-26 18:40:42","2019-02-26 18:40:42"
1656,1656,803,"2019-02-26 19:03:33","2019-02-26 19:03:33"
1657,1657,267,"2019-02-26 19:11:28","2019-02-26 19:11:28"
1658,1658,751,"2019-03-01 15:28:40","2019-03-01 15:28:40"
1659,1659,751,"2019-03-01 15:32:12","2019-03-01 15:32:12"
1660,1660,771,"2019-03-01 15:35:57","2019-03-01 15:35:57"
1661,1661,771,"2019-03-01 15:39:30","2019-03-01 15:39:30"
1662,1662,87,"2019-03-05 01:56:26","2019-03-05 01:56:26"
1663,1663,30,"2019-03-06 00:05:49","2019-03-06 00:05:49"
1664,1664,30,"2019-03-06 00:07:14","2019-03-06 00:07:14"
1665,1665,30,"2019-03-06 00:49:31","2019-03-06 00:49:31"
1666,1666,30,"2019-03-06 01:52:33","2019-03-06 01:52:33"
1667,1667,192,"2019-03-06 14:56:27","2019-03-06 14:56:27"
1668,1668,192,"2019-03-06 15:24:31","2019-03-06 15:24:31"
1669,1669,192,"2019-03-06 15:34:41","2019-03-06 15:34:41"
1670,1670,778,"2019-03-06 20:14:26","2019-03-06 20:14:26"
1671,1671,778,"2019-03-06 20:16:33","2019-03-06 20:16:33"
1672,1672,778,"2019-03-06 20:23:35","2019-03-06 20:23:35"
1673,1673,778,"2019-03-06 20:30:40","2019-03-06 20:30:40"
1674,1674,772,"2019-03-06 20:59:36","2019-03-06 20:59:36"
1675,1675,772,"2019-03-06 21:03:58","2019-03-06 21:03:58"
1676,1676,772,"2019-03-06 21:08:06","2019-03-06 21:08:06"
1677,1677,772,"2019-03-06 22:54:44","2019-03-06 22:54:44"
1678,1678,772,"2019-03-06 23:41:08","2019-03-06 23:41:08"
1679,1679,772,"2019-03-07 06:48:01","2019-03-07 06:48:01"
1680,1680,772,"2019-03-07 07:13:57","2019-03-07 07:13:57"
1681,1681,772,"2019-03-07 07:16:32","2019-03-07 07:16:32"
1682,1682,808,"2019-03-08 20:04:20","2019-03-08 20:04:20"
1683,1683,808,"2019-03-08 20:04:57","2019-03-08 20:04:57"
1684,1684,687,"2019-03-11 13:45:25","2019-03-11 13:45:25"
1685,1685,30,"2019-03-11 22:18:04","2019-03-11 22:18:04"
1686,1686,772,"2019-03-11 22:20:11","2019-03-11 22:20:11"
1687,1687,65,"2019-03-15 17:16:46","2019-03-15 17:16:46"
1688,1688,65,"2019-03-15 17:19:24","2019-03-15 17:19:24"
1689,1689,172,"2019-03-15 19:23:11","2019-03-15 19:23:11"
1690,1690,172,"2019-03-15 19:24:14","2019-03-15 19:24:14"
1691,1691,172,"2019-03-15 19:25:10","2019-03-15 19:25:10"
1692,1692,172,"2019-03-15 19:26:07","2019-03-15 19:26:07"
1693,1693,830,"2019-03-19 21:39:33","2019-03-19 21:39:33"
1694,1694,830,"2019-03-19 21:46:03","2019-03-19 21:46:03"
1695,1695,830,"2019-03-19 21:54:05","2019-03-19 21:54:05"
1696,1696,498,"2019-03-20 16:26:12","2019-03-20 16:26:12"
1697,1697,498,"2019-03-20 16:27:26","2019-03-20 16:27:26"
1698,1698,87,"2019-03-21 01:19:59","2019-03-21 01:19:59"
1699,1699,267,"2019-03-26 23:23:44","2019-03-26 23:23:44"
